5.705005443868603470e+04,1.001322398079815358e+08
5.086873861643841519e+04,1.001859721902180761e+08
5.061009229590464383e+04,1.001357908894863576e+08
5.647284663016506966e+04,1.001903319159484655e+08
6.320740857920976123e+04,1.001611685480433255e+08
5.298262225749582285e+04,1.002788609845912457e+08
5.452651266402693727e+04,1.001487418492654711e+08
7.295203096018671931e+04,1.002130706099266708e+08
5.910833078144923638e+04,1.001196750354160368e+08
5.170293087976509560e+04,1.001744550876189321e+08
5.113662423595400469e+04,1.001549294651726633e+08
5.767541650572892104e+04,1.002319899392714947e+08
6.659729700728268654e+04,1.001284512277806401e+08
5.371491077922518889e+04,1.001819112357170284e+08
5.231551611237209727e+04,1.001070461222148985e+08
6.088124661693096277e+04,1.001676179344301075e+08
5.543671909155894537e+04,1.001424359314087778e+08
5.011811267726104415e+04,1.002003112567551583e+08
5.017787394962987310e+04,1.001526116317132860e+08
5.555867299809729593e+04,1.002237253942589611e+08
6.113550825449857803e+04,1.001253932946637571e+08
5.239573078074771183e+04,1.001790242165553272e+08
5.381168631549450220e+04,1.000990265255936086e+08
6.715310679843560501e+04,1.001651642535882592e+08
5.784025830611972924e+04,1.001399985909235328e+08
5.120511786267855496e+04,1.001963303235470355e+08
5.177682310308768501e+04,1.001331467068894953e+08
5.930834263456544431e+04,1.001870313256036937e+08
7.431944263614137890e+04,1.001588128846150041e+08
5.463442819491768751e+04,1.002528160940980017e+08
5.307034255571975518e+04,1.001464011856164634e+08
6.355630869647146028e+04,1.002078297234141976e+08
5.661303762775621726e+04,1.001156645009033382e+08
5.067392246841395536e+04,1.001718327221286595e+08
5.093481833905457461e+04,1.001208987759961337e+08
5.720157474356742750e+04,1.001753476060792804e+08
6.514112689897550445e+04,1.001495180048536956e+08
5.343185831935383612e+04,1.002149796323336065e+08
5.508232245517984848e+04,1.001619598799142092e+08
8.639022697939713544e+04,1.002978632459825575e+08
6.016642026839852770e+04,1.001366501343335658e+08
5.207989464062175830e+04,1.001914775824185610e+08
5.148552435321570374e+04,1.001432373821987659e+08
5.853843647911481821e+04,1.002017170231077522e+08
6.991104264937547850e+04,1.001090702919650376e+08
5.421178117078419746e+04,1.001684473219528794e+08
5.272545420640608063e+04,1.001294255165810734e+08
6.224865829288562236e+04,1.001829020935465097e+08
5.606734247063800285e+04,1.001557032988399416e+08
5.042179788742156961e+04,1.002352412575759143e+08
5.029884431410399702e+04,1.001232168919553161e+08
5.580869615010423877e+04,1.001771634269448966e+08
6.167145048436465731e+04,1.001510663459977210e+08
5.255878068052075105e+04,1.002191016568330824e+08
5.400906612787480117e+04,1.001383405921218395e+08
6.840601243340934161e+04,1.001938462941074073e+08
5.818122611169541051e+04,1.000889304823173583e+08
5.134401072093283437e+04,1.001635536044103950e+08
5.192682810338770651e+04,1.001572546349965185e+08
5.972511651822652493e+04,1.002428628515850455e+08
7.815063481438629969e+04,1.001313182284853160e+08
5.485503233396488213e+04,1.001849316269483715e+08
5.324892242092264496e+04,1.001126040661523640e+08
6.430693463564882404e+04,1.001701256320655942e+08
5.690153473396468326e+04,1.001448267847361118e+08
5.080323601667275216e+04,1.002046669221772105e+08
5.054680078106065776e+04,1.001479639047695845e+08
5.633522809015359235e+04,1.002112483143606335e+08
6.287402035992850142e+04,1.001184001584513187e+08
5.289591608948774956e+04,1.001735721047764421e+08
5.442012790158726420e+04,1.001349211963351965e+08
7.179590086148228147e+04,1.001892099195792079e+08
5.891351463342478382e+04,1.001603804791554958e+08
5.162975956767486059e+04,1.002674952187916785e+08
5.106875046955462312e+04,1.001047762494090796e+08
5.751411996657169220e+04,1.001667945405944735e+08
6.607985047113055771e+04,1.001416293342537284e+08
5.361936808589447173e+04,1.001989468815914989e+08
5.223615029239307478e+04,1.001541564482113570e+08
6.063532294575853302e+04,1.002290168714079410e+08
5.531671653146063181e+04,1.001274558888626844e+08
5.005882383095769183e+04,1.001809351612714231e+08
5.008840966814031708e+04,1.001460088053818196e+08
5.537647780382946075e+04,1.002070169180926234e+08
6.075727685229688359e+04,1.001149342641703784e+08
5.227572822064939828e+04,1.001714030643226355e+08
5.366698729348440975e+04,1.001326950140040964e+08
6.633411210869815841e+04,1.001864993677998334e+08
5.759433463494729949e+04,1.001584225414113551e+08
5.110261057221356896e+04,1.002500227091643661e+08
5.166625599005865661e+04,1.000971603538869768e+08
5.901029016969408985e+04,1.001647598584301174e+08
7.235171065263519995e+04,1.001395868375166357e+08
5.447313165576045867e+04,1.001956976216186285e+08
5.293914387486337364e+04,1.001522254536308646e+08
6.303886216031931690e+04,1.002225145849696845e+08
5.640372171687813534e+04,1.001248608105344921e+08
5.057837977508323092e+04,1.001785545298271775e+08
5.083591580693992000e+04,1.001289408811317235e+08
5.697542695728727267e+04,1.001824047647662759e+08
6.450694648876503197e+04,1.001553162608088851e+08
5.329423977934236609e+04,1.002335772519759536e+08
5.491121237193356501e+04,1.001428372687670588e+08
7.951804649034095928e+04,1.002010087602337152e+08
5.983303204911727516e+04,1.001080845050491989e+08
5.196480286806180084e+04,1.001680318552117646e+08
5.137913959077603067e+04,1.001615637864269912e+08
5.826894640991934284e+04,1.002868046790639609e+08
6.875491255067104066e+04,1.001362217635454834e+08
5.405923353900577786e+04,1.001909016962526888e+08
5.260010309910302749e+04,1.001202928772611022e+08
6.181164148195580492e+04,1.001749001219405085e+08
5.587252632261355029e+04,1.001491301284538805e+08
5.032939425451126590e+04,1.002140136684423685e+08
5.045285383241680393e+04,1.001117728833497763e+08
5.613342219325416954e+04,1.001697034875185490e+08
6.240017859776702244e+04,1.001444309767370075e+08
5.276770783929299796e+04,1.002039109236019850e+08
5.426332776544241642e+04,1.001568662475178689e+08
7.033973075317509938e+04,1.002407879974064976e+08
5.863046217355343106e+04,1.001308515202745050e+08
5.152132394386063243e+04,1.001844179791602790e+08
5.211865441681007360e+04,1.001379212403863966e+08
6.028092630937944341e+04,1.001932439070576727e+08
9.158883083359671582e+04,1.000836990689571798e+08
5.514023780088417698e+04,1.001631536898859888e+08
5.347829809621324966e+04,1.001226519391997457e+08
6.536502412259811535e+04,1.001767054459518343e+08
5.727849849482134596e+04,1.001506796504767239e+08
5.096807781706356764e+04,1.002180291727019250e+08
5.070604243185396626e+04,1.001537701500587761e+08
5.668412820741529868e+04,1.002276192282407135e+08
6.373704033331440587e+04,1.001269496744881719e+08
5.311459047167366953e+04,1.001804524162940085e+08
5.468897388988578314e+04,1.001035207071107924e+08
7.510964650357507344e+04,1.001663849743413180e+08
5.941038502498378512e+04,1.001412239446182698e+08
5.181404402315364860e+04,1.001982792421458066e+08
5.123960068204327399e+04,1.001344821477951258e+08
5.792405806060566829e+04,1.001886573460086286e+08
6.744726214708521729e+04,1.001599875705880523e+08
5.386054642315345700e+04,1.002631126887099594e+08
5.243616214550928271e+04,1.001475741488072574e+08
6.126594632483759051e+04,1.002103668658588082e+08
5.562040174162115727e+04,1.001177412145816386e+08
5.020793411011141143e+04,1.001731340283425748e+08
5.014793379010834178e+04,1.001317809338212162e+08
5.549744816830358468e+04,1.001854496544108689e+08
6.100730000430381915e+04,1.001576434545489103e+08
5.235551620718732011e+04,1.002450778871382624e+08
5.376314245670237142e+04,1.001452216567028016e+08
6.687005433856425225e+04,1.002054361804987341e+08
5.775738453472034598e+04,1.001134062581255585e+08
5.117079285997296392e+04,1.001705495740876645e+08
5.173978599078331172e+04,1.001514528511241078e+08
5.920766998207438883e+04,1.002202052418477684e+08
7.360461628760893655e+04,1.001237730389962345e+08
5.458027633511653403e+04,1.001776242158742249e+08
5.302635415982676932e+04,1.000923594490030557e+08
6.337982996589499817e+04,1.001639545761810541e+08
5.654261457513242203e+04,1.001387579191270322e+08
5.064193947751552332e+04,1.001944558743067533e+08
5.090170570248620061e+04,1.001420333078998625e+08
5.712543195758728689e+04,1.001996240953637213e+08
6.492372037242611987e+04,1.001059468646603227e+08
5.338570432754600188e+04,1.001672055118789077e+08
5.502485090958807996e+04,1.001279563157151788e+08
8.334923866858589463e+04,1.001814214016789943e+08
6.005363618816446979e+04,1.001545428737492263e+08
5.204133414436861494e+04,1.002304719338575602e+08
5.144989483252621721e+04,1.001190444308783263e+08
5.844752627512223262e+04,1.001740124368036240e+08
6.950553848984841898e+04,1.001483531230234355e+08
5.416058643275620125e+04,1.002121492085182816e+08
5.268343728979105799e+04,1.001607741253375709e+08
6.210013858816427819e+04,1.002726330346702486e+08
5.600183987087234709e+04,1.001353574045036882e+08
5.039087000854260259e+04,1.001897680512081832e+08
5.026841830888688855e+04,1.001592038117306530e+08
5.574540463526024541e+04,1.002558823530976474e+08
6.153383194435318728e+04,1.001335950341708660e+08
5.251768468728606240e+04,1.001875682073705196e+08
5.395923205748478358e+04,1.001163747119897604e+08
6.807262421412809636e+04,1.001722643966967613e+08
5.809451994368733722e+04,1.001467928369919211e+08
5.130904562263924890e+04,1.002086584486068338e+08
5.188904464816302789e+04,1.001259186993241757e+08
5.961873175578685186e+04,1.001794970348393470e+08
7.699450471568186185e+04,1.001529977808720022e+08
5.479926999530849571e+04,1.002249774832369834e+08
5.320387724047105439e+04,1.001404086439795047e+08
6.411211848762437148e+04,1.001969712899752110e+08
5.682836342187444825e+04,1.001006759585017264e+08
5.077069800468326866e+04,1.001655698754127026e+08
5.051535419411039038e+04,1.001100101434255689e+08
5.626735432375421078e+04,1.001688643831862360e+08
6.271272382077127986e+04,1.001436363322624862e+08
5.285293602917036333e+04,1.002024364873581529e+08
5.436749610664741340e+04,1.001560906173301190e+08
7.127845432533015264e+04,1.002369905949992388e+08
5.881797194009405939e+04,1.001299053609386235e+08
5.159343988410645397e+04,1.001834033302847296e+08
5.103504254764582583e+04,1.001499055220803171e+08
5.743475414659266244e+04,1.002159698599359542e+08
6.583392679995812068e+04,1.001214934763159305e+08
5.357204931694498373e+04,1.001757976080116779e+08
5.219678012324699375e+04,1.001370761051831692e+08
6.051532038566021947e+04,1.001920597730678320e+08
5.525742768515728676e+04,1.001623568682286888e+08
5.002935424490852165e+04,1.003164804872966260e+08
5.004407456366738916e+04,1.001625557104478925e+08
5.528701352233991202e+04,1.003348402154135853e+08
6.057508165802904841e+04,1.001372882218076140e+08
5.221643937434605323e+04,1.001923532970452160e+08
5.359567138371670444e+04,1.001217868415741175e+08
6.595588070649647852e+04,1.001760235748672336e+08
5.747433207484899322e+04,1.001500991594661772e+08
5.105187757154950668e+04,1.002164745304704756e+08
5.161157774058856012e+04,1.001301435537877381e+08
5.886559114768399741e+04,1.001836554489617050e+08
7.153271596289775334e+04,1.001562843936169147e+08
5.439376583578142890e+04,1.002379003780227154e+08
5.287439527127810288e+04,1.001438353895231485e+08
6.279293848914688715e+04,1.002028005653576553e+08
5.630121442641316389e+04,1.001104645837815851e+08
5.053106100613375020e+04,1.001690735271334797e+08
5.078694936532144493e+04,1.001014369488193393e+08
5.686485984425824427e+04,1.001657731599498093e+08
6.420889402389367751e+04,1.001406130562447757e+08
5.322636601294297725e+04,1.001972949662984759e+08
5.482709934078251536e+04,1.001531908569550216e+08
7.755031450683478033e+04,1.002256200317273587e+08
5.967173550996004633e+04,1.001261788594231308e+08
5.190791258264238422e+04,1.001797346453691274e+08
5.132650779583617987e+04,1.001469884047529101e+08
5.813774772906296130e+04,1.002090790249090642e+08
6.823746601451891183e+04,1.001167228105648309e+08
5.398410770217973914e+04,1.001724810082603544e+08
5.253820453592762351e+04,1.001338179799012393e+08
6.160232557107773027e+04,1.001878385411784500e+08
5.577698362928282586e+04,1.001593995061836690e+08
5.028361588247612963e+04,1.002575367955528200e+08
5.040631800576518435e+04,1.001355744802652597e+08
5.603451966113951494e+04,1.001900492557146102e+08
6.217403081148686033e+04,1.001609712371838987e+08
5.270441632444901916e+04,1.002755814538241476e+08
5.418614012016830384e+04,1.001485475448192805e+08
6.970555034296461963e+04,1.002126072761309296e+08
5.849284363354195375e+04,1.001193613829135448e+08
5.146768843517844653e+04,1.001742334683543742e+08
5.206058961065796029e+04,1.001547361463260651e+08
6.010981622613315267e+04,1.002312226925287396e+08
8.471665034454055422e+04,1.001282044447184056e+08
5.505353163287610369e+04,1.001816658632342517e+08
5.340874582032327453e+04,1.001065046977777928e+08
